Year,Class,Report
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,3
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,3
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,4
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,2
2006,Racoon,1
2006,Badger,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,2
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Weasel,1
2006,Racoon,1
2006,Rabbit,1
2006,Rabbit,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Rabbit,3
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Badger,1
2006,Water Deer,1
2006,Racoon,1
2006,Weasel,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,2
2006,Rabbit,1
2006,Racoon,3
2006,Water Deer,2
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,1
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Badger,1
2006,Racoon,1
2006,Racoon,1
2006,Badger,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Rabbit,1
2006,Weasel,1
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Leopard Cat,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Weasel,1
2006,Rabbit,1
2006,Weasel,1
2006,Racoon,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Weasel,1
2006,Water Deer,1
2006,Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,2
2006,Racoon,1
2006,Badger,1
2006,Water Deer,2
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,5
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,2
2006,Rabbit,2
2006,Weasel,1
2006,Badger,1
2006,Racoon,1
2006,Rabbit,1
2006,Badger,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Badger,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Rabbit,2
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Leopard Cat,1
2006,Racoon,1
2006,Racoon,1
2006,Leopard Cat,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Rabbit,3
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Weasel,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,2
2006,Racoon,3
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,2
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,2
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Weasel,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,3
2006,Water Deer,3
2006,Racoon,3
2006,Leopard Cat,1
2006,Water Deer,1
2006,Water Deer,3
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Weasel,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,3
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,1
2006,Badger,1
2006,Rabbit,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,3
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,3
2006,Water Deer,2
2006,Water Deer,5
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,3
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,4
2006,Rabbit,1
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,3
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,2
2006,Racoon,3
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,3
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,3
2006,Racoon,2
2006,Weasel,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Rabbit,2
2006,Water Deer,1
2006,Racoon,2
2006,Leopard Cat,1
2006,Racoon,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,2
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,4
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,3
2006,Racoon,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,4
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,2
2006,Water Deer,3
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Weasel,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,4
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Rabbit,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Leopard Cat,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,3
2006,Water Deer,1
2006,Leopard Cat,1
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,3
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Rabbit,1
2006,Water Deer,1
2006,Leopard Cat,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,4
2006,Racoon,3
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,2
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,2
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,2
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Rabbit,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Leopard Cat,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,4
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,3
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Leopard Cat,1
2006,Rabbit,1
2006,Water Deer,2
2006,Racoon,2
2006,Water Deer,1
2006,Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Rabbit,2
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,2
2006,Leopard Cat,1
2006,Water Deer,1
2006,Weasel,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,2
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,3
2006,Water Deer,1
2006,Water Deer,4
2006,Rabbit,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,3
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Leopard Cat,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,3
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,3
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,4
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,2
2006,Badger,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,2
2006,Racoon,1
2006,Water Deer,1
2006,Rabbit,1
2006,Water Deer,4
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Rabbit,1
2006,Racoon,1
2006,Water Deer,2
2006,Water Deer,2
2006,Water Deer,2
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,2
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Leopard Cat,1
2006,Water Deer,1
2006,Racoon,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Water Deer,1
2006,Racoon,2
2007,Water Deer,1
2007,Water Deer,2
2007,Water Deer,1
2007,Racoon,1
2007,Water Deer,1
2007,Racoon,2
2007,Racoon,1
2007,Water Deer,1
2007,Racoon,2
2007,Racoon,1
2007,Water Deer,2
2007,Water Deer,3
2007,Rabbit,1
2007,Water Deer,1
2007,Racoon,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,2
2007,Water Deer,1
2007,Water Deer,4
2007,Rabbit,1
2007,Water Deer,1
2007,Water Deer,1
2007,Racoon,2
2007,Water Deer,1
2007,Racoon,2
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,1
2007,Rabbit,1
2007,Water Deer,1
2007,Racoon,2
2007,Water Deer,3
2007,Water Deer,1
2007,Rabbit,1
2007,Racoon,1
2007,Racoon,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,1
2007,Weasel,1
2007,Water Deer,1
2007,Racoon,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,2
2007,Racoon,1
2007,Racoon,1
2007,Water Deer,1
2007,Water Deer,1
2007,Racoon,2
2007,Weasel,1
2007,Racoon,2
2007,Racoon,1
2007,Water Deer,1
2007,Water Deer,2
2007,Racoon,1
2007,Water Deer,2
2007,Racoon,1
2007,Water Deer,1
2007,Water Deer,1
2007,Racoon,1
2007,Water Deer,1
2007,Racoon,1
2007,Water Deer,1
2007,Badger,1
2007,Racoon,1
2007,Rabbit,3
2007,Rabbit,1
2007,Leopard Cat,1
2007,Water Deer,2
2007,Rabbit,1
2007,Rabbit,1
2007,Water Deer,1
2007,Rabbit,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,1
2007,Racoon,1
2007,Racoon,2
2007,Leopard Cat,1
2007,Racoon,1
2007,Water Deer,1
2007,Rabbit,1
2007,Water Deer,1
2007,Water Deer,3
2007,Racoon,1
2007,Water Deer,3
2007,Racoon,1
2007,Rabbit,1
2007,Water Deer,1
2007,Water Deer,1
2007,Water Deer,1
2007,Racoon,1
2007,Racoon,1
2007,Racoon,1
2007,Water Deer,2
2007,Racoon,1
2007,Racoon,2
2007,Water Deer,1
